"","exporter_iso3","industry_id","GL","setor","renda"
"6621","CRI",124,0.27776015411011,"Não-serviços","Renda não-alta"
"6622","CRI",125,0.273418942387039,"Não-serviços","Renda não-alta"
"6623","CRI",126,0.688589023872464,"Não-serviços","Renda não-alta"
"6624","CRI",127,0.782942046199746,"Não-serviços","Renda não-alta"
"6625","CRI",128,0.22407829076345,"Não-serviços","Renda não-alta"
"6626","CRI",129,0.342735016726059,"Não-serviços","Renda não-alta"
"6627","CRI",130,0.621760759197373,"Não-serviços","Renda não-alta"
"6628","CRI",131,0.164755172841957,"Não-serviços","Renda não-alta"
"6629","CRI",132,0.258088444758645,"Não-serviços","Renda não-alta"
"6630","CRI",133,0.0902319965360776,"Não-serviços","Renda não-alta"
"6631","CRI",134,0.201882309560872,"Não-serviços","Renda não-alta"
"6632","CRI",135,0.366294762080371,"Não-serviços","Renda não-alta"
"6633","CRI",136,0.916315494105775,"Não-serviços","Renda não-alta"
"6634","CRI",137,0.186470603294069,"Não-serviços","Renda não-alta"
"6635","CRI",138,0.00844374991166874,"Não-serviços","Renda não-alta"
"6636","CRI",139,0.0571166762746491,"Não-serviços","Renda não-alta"
"6637","CRI",140,0.527258500883787,"Não-serviços","Renda não-alta"
"6638","CRI",141,0.178206562378815,"Não-serviços","Renda não-alta"
"6639","CRI",142,0.45436379414284,"Não-serviços","Renda não-alta"
"6640","CRI",143,0.381063490667911,"Não-serviços","Renda não-alta"
"6641","CRI",144,0.662713934325858,"Não-serviços","Renda não-alta"
"6642","CRI",145,0.00467933540869958,"Não-serviços","Renda não-alta"
"6643","CRI",146,0.016151265540307,"Não-serviços","Renda não-alta"
"6644","CRI",147,0.0570545664238771,"Não-serviços","Renda não-alta"
"6645","CRI",148,0.340099646618381,"Não-serviços","Renda não-alta"
"6646","CRI",149,0.858662254586575,"Não-serviços","Renda não-alta"
"6647","CRI",150,0.0522289863174656,"Não-serviços","Renda não-alta"
"6648","CRI",151,0.951233589497181,"Não-serviços","Renda não-alta"
"6649","CRI",152,0.0198254888270599,"Não-serviços","Renda não-alta"
"6650","CRI",153,0.991267259112528,"Não-serviços","Renda não-alta"
"6651","CRI",156,0.265218489517555,"Serviços","Renda não-alta"
"6652","CRI",157,NA,"Serviços","Renda não-alta"
"6653","CRI",158,0,"Serviços","Renda não-alta"
"6654","CRI",159,0.146341463414634,"Serviços","Renda não-alta"
"6655","CRI",160,0.19672131147541,"Serviços","Renda não-alta"
"6656","CRI",162,0.595693779904306,"Serviços","Renda não-alta"
"6657","CRI",163,0.0859465737514519,"Serviços","Renda não-alta"
"6658","CRI",166,0.271186440677966,"Serviços","Renda não-alta"
"6659","CRI",169,NA,"Serviços","Renda não-alta"
"6660","CUB",7,0.0259958071278827,"Não-serviços","Renda não-alta"
"6661","CUB",10,0.0016971279373369,"Não-serviços","Renda não-alta"
"6662","CUB",12,0.996809480401094,"Não-serviços","Renda não-alta"
"6663","CUB",13,0.0540302128128791,"Não-serviços","Renda não-alta"
"6664","CUB",20,0.174358974358974,"Não-serviços","Renda não-alta"
"6665","CUB",21,NA,"Não-serviços","Renda não-alta"
"6666","CUB",22,0.33986493966567,"Não-serviços","Renda não-alta"
"6667","CUB",24,0.442154736080983,"Não-serviços","Renda não-alta"
"6668","CUB",25,0.00615946161742886,"Não-serviços","Renda não-alta"
"6669","CUB",26,0.286241920590951,"Não-serviços","Renda não-alta"
"6670","CUB",27,0.00133934304917638,"Não-serviços","Renda não-alta"
"6671","CUB",29,3.13727332590386e-05,"Não-serviços","Renda não-alta"
"6672","CUB",30,0.407657657657658,"Não-serviços","Renda não-alta"
"6673","CUB",31,0.130943031026026,"Não-serviços","Renda não-alta"
"6674","CUB",34,0.00505973233933044,"Não-serviços","Renda não-alta"
"6675","CUB",35,0.622533629920403,"Não-serviços","Renda não-alta"
"6676","CUB",36,0.258143452251103,"Não-serviços","Renda não-alta"
"6677","CUB",37,1.07384040726188e-05,"Não-serviços","Renda não-alta"
"6678","CUB",38,0.00187322687075675,"Não-serviços","Renda não-alta"
"6679","CUB",39,0.00170740862795438,"Não-serviços","Renda não-alta"
"6680","CUB",40,6.67248385942676e-05,"Não-serviços","Renda não-alta"
"6681","CUB",41,1.40783220492491e-06,"Não-serviços","Renda não-alta"
"6682","CUB",42,1.82515723745613e-06,"Não-serviços","Renda não-alta"
"6683","CUB",43,0.000107973069850553,"Não-serviços","Renda não-alta"
"6684","CUB",44,0.169669959820188,"Não-serviços","Renda não-alta"
"6685","CUB",45,0.00559573887369158,"Não-serviços","Renda não-alta"
"6686","CUB",46,0.123020329056937,"Não-serviços","Renda não-alta"
"6687","CUB",47,0.177776959461618,"Não-serviços","Renda não-alta"
"6688","CUB",48,0.0369043052935476,"Não-serviços","Renda não-alta"
"6689","CUB",49,0.0092938169199781,"Não-serviços","Renda não-alta"
"6690","CUB",50,0.0025385202488738,"Não-serviços","Renda não-alta"
"6691","CUB",51,0.0161506314223465,"Não-serviços","Renda não-alta"
"6692","CUB",52,4.58642711004265e-05,"Não-serviços","Renda não-alta"
"6693","CUB",53,6.51497488441954e-05,"Não-serviços","Renda não-alta"
"6694","CUB",54,0.0158831693064511,"Não-serviços","Renda não-alta"
"6695","CUB",55,0.000262408023006144,"Não-serviços","Renda não-alta"
"6696","CUB",56,0.00019398436538598,"Não-serviços","Renda não-alta"
"6697","CUB",57,0.0028305591376846,"Não-serviços","Renda não-alta"
"6698","CUB",58,0.00379948664163132,"Não-serviços","Renda não-alta"
"6699","CUB",59,0.345777777777778,"Não-serviços","Renda não-alta"
"6700","CUB",60,0.988651337791761,"Não-serviços","Renda não-alta"
"6701","CUB",61,0.00342972540327546,"Não-serviços","Renda não-alta"
"6702","CUB",62,0.00660509459458003,"Não-serviços","Renda não-alta"
"6703","CUB",63,0.00186582235524313,"Não-serviços","Renda não-alta"
"6704","CUB",64,0.00314972189731222,"Não-serviços","Renda não-alta"
"6705","CUB",65,6.22904955971393e-06,"Não-serviços","Renda não-alta"
"6706","CUB",66,0.00417964524872694,"Não-serviços","Renda não-alta"
"6707","CUB",67,0.562630732685081,"Não-serviços","Renda não-alta"
"6708","CUB",68,0.00595695219171866,"Não-serviços","Renda não-alta"
"6709","CUB",69,0.00908153194897943,"Não-serviços","Renda não-alta"
"6710","CUB",70,0.00650595999790415,"Não-serviços","Renda não-alta"
"6711","CUB",71,0.0163118012826068,"Não-serviços","Renda não-alta"
"6712","CUB",72,0.00928708955158875,"Não-serviços","Renda não-alta"
"6713","CUB",74,0.0147215082160917,"Não-serviços","Renda não-alta"
"6714","CUB",75,0.002359676508076,"Não-serviços","Renda não-alta"
"6715","CUB",79,0.164552573985805,"Não-serviços","Renda não-alta"
"6716","CUB",80,0.278757041367494,"Não-serviços","Renda não-alta"
"6717","CUB",81,0.664005193934195,"Não-serviços","Renda não-alta"
"6718","CUB",82,0.0212975983578271,"Não-serviços","Renda não-alta"
"6719","CUB",83,0.00104612445978958,"Não-serviços","Renda não-alta"
"6720","CUB",84,0.00297675871109693,"Não-serviços","Renda não-alta"
"6721","CUB",85,5.05808813100472e-06,"Não-serviços","Renda não-alta"
"6722","CUB",86,0.814147857167367,"Não-serviços","Renda não-alta"
"6723","CUB",87,0.00298196157298503,"Não-serviços","Renda não-alta"
"6724","CUB",88,0.274891594008278,"Não-serviços","Renda não-alta"
"6725","CUB",89,0.000102224062255463,"Não-serviços","Renda não-alta"
"6726","CUB",90,0.00245110726448172,"Não-serviços","Renda não-alta"
"6727","CUB",91,0.00363652634307565,"Não-serviços","Renda não-alta"
"6728","CUB",92,0.0114097514911837,"Não-serviços","Renda não-alta"
"6729","CUB",93,0.00141565836548119,"Não-serviços","Renda não-alta"
"6730","CUB",94,0.00296729775870308,"Não-serviços","Renda não-alta"
"6731","CUB",95,0.00045784609069488,"Não-serviços","Renda não-alta"
"6732","CUB",96,1.78392489981194e-05,"Não-serviços","Renda não-alta"
"6733","CUB",97,0.00474078164490721,"Não-serviços","Renda não-alta"
"6734","CUB",98,3.62521817565131e-07,"Não-serviços","Renda não-alta"
"6735","CUB",99,0.00188707207429739,"Não-serviços","Renda não-alta"
"6736","CUB",100,1.76830559980301e-05,"Não-serviços","Renda não-alta"
"6737","CUB",101,0.249720360560199,"Não-serviços","Renda não-alta"
"6738","CUB",102,0.757880185852055,"Não-serviços","Renda não-alta"
"6739","CUB",103,0.000131813842853434,"Não-serviços","Renda não-alta"
"6740","CUB",104,0.00591173478080187,"Não-serviços","Renda não-alta"
"6741","CUB",105,0.00816652565547471,"Não-serviços","Renda não-alta"
"6742","CUB",106,0.00413984018749514,"Não-serviços","Renda não-alta"
"6743","CUB",107,0.00622264278701634,"Não-serviços","Renda não-alta"
"6744","CUB",108,0.00677691157246141,"Não-serviços","Renda não-alta"
"6745","CUB",109,0.000370637780414684,"Não-serviços","Renda não-alta"
"6746","CUB",110,0.00211636090035272,"Não-serviços","Renda não-alta"
"6747","CUB",111,0.00339891141239912,"Não-serviços","Renda não-alta"
"6748","CUB",112,0.000195563670123411,"Não-serviços","Renda não-alta"
"6749","CUB",113,3.74148152693099e-06,"Não-serviços","Renda não-alta"
"6750","CUB",114,0.00356526263749113,"Não-serviços","Renda não-alta"
"6751","CUB",115,0.00133904129304463,"Não-serviços","Renda não-alta"
"6752","CUB",116,0.00125966358017204,"Não-serviços","Renda não-alta"
"6753","CUB",118,0.00622292939313007,"Não-serviços","Renda não-alta"
"6754","CUB",119,0.00491241177328916,"Não-serviços","Renda não-alta"
"6755","CUB",120,0.000570280505732268,"Não-serviços","Renda não-alta"
"6756","CUB",121,0.000132463489750712,"Não-serviços","Renda não-alta"
"6757","CUB",122,0.00153111769217351,"Não-serviços","Renda não-alta"
"6758","CUB",123,0.000582879448241092,"Não-serviços","Renda não-alta"
"6759","CUB",124,0.00267366158194671,"Não-serviços","Renda não-alta"
"6760","CUB",125,0.00689106702562281,"Não-serviços","Renda não-alta"
"6761","CUB",126,0.00680685128152791,"Não-serviços","Renda não-alta"
"6762","CUB",127,0.00318307280402852,"Não-serviços","Renda não-alta"
"6763","CUB",128,0.00163206215637857,"Não-serviços","Renda não-alta"
"6764","CUB",129,0.00209200883154081,"Não-serviços","Renda não-alta"
"6765","CUB",130,0.0101477129763429,"Não-serviços","Renda não-alta"
"6766","CUB",131,0.00944301100449696,"Não-serviços","Renda não-alta"
"6767","CUB",132,0.019401686634447,"Não-serviços","Renda não-alta"
"6768","CUB",133,0.00402123273921695,"Não-serviços","Renda não-alta"
"6769","CUB",134,0.00524932175950865,"Não-serviços","Renda não-alta"
"6770","CUB",135,0.0222674881931308,"Não-serviços","Renda não-alta"
"6771","CUB",136,0.281732885984048,"Não-serviços","Renda não-alta"
"6772","CUB",137,0.0121940539358125,"Não-serviços","Renda não-alta"
"6773","CUB",138,8.58720272610691e-05,"Não-serviços","Renda não-alta"
"6774","CUB",139,8.18216648101888e-07,"Não-serviços","Renda não-alta"
"6775","CUB",140,0.00439489204009569,"Não-serviços","Renda não-alta"
"6776","CUB",141,3.07963884615958e-07,"Não-serviços","Renda não-alta"
"6777","CUB",142,1.07961129258705e-06,"Não-serviços","Renda não-alta"
"6778","CUB",143,1.21001896835615e-07,"Não-serviços","Renda não-alta"
"6779","CUB",144,0.0258624899071198,"Não-serviços","Renda não-alta"
"6780","CUB",145,0.00218954931016557,"Não-serviços","Renda não-alta"
"6781","CUB",146,0.00145909834798319,"Não-serviços","Renda não-alta"
"6782","CUB",147,7.03694277681688e-06,"Não-serviços","Renda não-alta"
"6783","CUB",148,0.00941856464907442,"Não-serviços","Renda não-alta"
"6784","CUB",149,0.0524707200535002,"Não-serviços","Renda não-alta"
"6785","CUB",150,0.00533091766638627,"Não-serviços","Renda não-alta"
"6786","CUB",151,0.000353830346466744,"Não-serviços","Renda não-alta"
"6787","CUB",152,0.000478275565985342,"Não-serviços","Renda não-alta"
"6788","CUB",153,0.000974234120686202,"Não-serviços","Renda não-alta"
"6789","CUB",156,0.459016408492341,"Serviços","Renda não-alta"
"6790","CUB",162,0.499999990384616,"Serviços","Renda não-alta"
"6791","CUB",163,0.098765433272367,"Serviços","Renda não-alta"
"6792","CUW",27,0.774193548387097,"Não-serviços","Renda alta"
"6793","CUW",29,0.338531178055679,"Não-serviços","Renda alta"
"6794","CUW",31,0.636742740812172,"Não-serviços","Renda alta"
"6795","CUW",34,0.00207339924696515,"Não-serviços","Renda alta"
"6796","CUW",35,0.347423289980045,"Não-serviços","Renda alta"
"6797","CUW",36,0.236669513059139,"Não-serviços","Renda alta"
"6798","CUW",37,0.0472766953592015,"Não-serviços","Renda alta"
"6799","CUW",38,0.0460336680687475,"Não-serviços","Renda alta"
"6800","CUW",39,0.012234069408929,"Não-serviços","Renda alta"
"6801","CUW",40,0.599038451860525,"Não-serviços","Renda alta"
"6802","CUW",41,0.0135566370931987,"Não-serviços","Renda alta"
"6803","CUW",42,0.0270511676151032,"Não-serviços","Renda alta"
"6804","CUW",43,0.668321557486426,"Não-serviços","Renda alta"
"6805","CUW",44,0.0351093353663324,"Não-serviços","Renda alta"
"6806","CUW",45,0.0248624083498757,"Não-serviços","Renda alta"
"6807","CUW",46,0.0325416140951207,"Não-serviços","Renda alta"
"6808","CUW",47,0.587388681214587,"Não-serviços","Renda alta"
"6809","CUW",48,0.0234641408025361,"Não-serviços","Renda alta"
"6810","CUW",49,0.000266333452147993,"Não-serviços","Renda alta"
"6811","CUW",50,0.101368442052306,"Não-serviços","Renda alta"
"6812","CUW",51,0.581204461246164,"Não-serviços","Renda alta"
"6813","CUW",52,0.0371438104350004,"Não-serviços","Renda alta"
"6814","CUW",53,0.157648319674718,"Não-serviços","Renda alta"
"6815","CUW",54,0.0964745232832734,"Não-serviços","Renda alta"
"6816","CUW",55,0.450511468265828,"Não-serviços","Renda alta"
"6817","CUW",56,0.159364734672281,"Não-serviços","Renda alta"
"6818","CUW",57,0.0376774075487035,"Não-serviços","Renda alta"
"6819","CUW",58,0.110153897678834,"Não-serviços","Renda alta"
"6820","CUW",60,0.261143330571665,"Não-serviços","Renda alta"
"6821","CUW",61,0.0984932742317741,"Não-serviços","Renda alta"
"6822","CUW",62,0.117230413018668,"Não-serviços","Renda alta"
"6823","CUW",63,1.41456621260971e-06,"Não-serviços","Renda alta"
"6824","CUW",64,0.00215233490876066,"Não-serviços","Renda alta"
"6825","CUW",65,0.00364023450677897,"Não-serviços","Renda alta"
"6826","CUW",66,0.000930753815615804,"Não-serviços","Renda alta"
"6827","CUW",67,0.0386121040276762,"Não-serviços","Renda alta"
"6828","CUW",68,0.418851090491271,"Não-serviços","Renda alta"
"6829","CUW",69,0.00771681047549677,"Não-serviços","Renda alta"
"6830","CUW",70,0.257805313137571,"Não-serviços","Renda alta"
"6831","CUW",71,0.0951762630326599,"Não-serviços","Renda alta"
"6832","CUW",72,0.0918112969965171,"Não-serviços","Renda alta"
"6833","CUW",74,0.0902871385335334,"Não-serviços","Renda alta"
"6834","CUW",75,0.162274846293628,"Não-serviços","Renda alta"
"6835","CUW",79,0.489004647106483,"Não-serviços","Renda alta"
"6836","CUW",80,0.000253731208032515,"Não-serviços","Renda alta"
"6837","CUW",81,0.870077924084632,"Não-serviços","Renda alta"
"6838","CUW",82,0.350742531423867,"Não-serviços","Renda alta"
"6839","CUW",83,0.541514309569434,"Não-serviços","Renda alta"
"6840","CUW",84,0.361304066141413,"Não-serviços","Renda alta"
"6841","CUW",85,0.588255319844884,"Não-serviços","Renda alta"
"6842","CUW",86,0.517262204368502,"Não-serviços","Renda alta"
"6843","CUW",87,0.0739343362546352,"Não-serviços","Renda alta"
"6844","CUW",88,0.220957488075131,"Não-serviços","Renda alta"
"6845","CUW",89,0.488377451231376,"Não-serviços","Renda alta"
"6846","CUW",90,0.22395099890765,"Não-serviços","Renda alta"
"6847","CUW",91,0.104323818801896,"Não-serviços","Renda alta"
"6848","CUW",92,0.0589637458816189,"Não-serviços","Renda alta"
"6849","CUW",93,0.0516963631791943,"Não-serviços","Renda alta"
"6850","CUW",94,0.00952006395334604,"Não-serviços","Renda alta"
"6851","CUW",95,0.260613689025738,"Não-serviços","Renda alta"
"6852","CUW",96,0.00250297927810839,"Não-serviços","Renda alta"
"6853","CUW",97,0.103039189190403,"Não-serviços","Renda alta"
"6854","CUW",98,0.00227380615204187,"Não-serviços","Renda alta"
"6855","CUW",99,0.422806223463249,"Não-serviços","Renda alta"
"6856","CUW",100,0.0739176894015604,"Não-serviços","Renda alta"
"6857","CUW",101,0.0907204803658106,"Não-serviços","Renda alta"
"6858","CUW",102,0.0138065049898338,"Não-serviços","Renda alta"
"6859","CUW",103,0.00782218578488303,"Não-serviços","Renda alta"
"6860","CUW",104,0.00321564871880553,"Não-serviços","Renda alta"
"6861","CUW",105,0.0837546619940253,"Não-serviços","Renda alta"
"6862","CUW",106,0.000341996364315533,"Não-serviços","Renda alta"
"6863","CUW",107,0.173455243450832,"Não-serviços","Renda alta"
"6864","CUW",108,0.0671249495057878,"Não-serviços","Renda alta"
"6865","CUW",109,0.188918367283215,"Não-serviços","Renda alta"
"6866","CUW",110,0.199893486686262,"Não-serviços","Renda alta"
"6867","CUW",111,0.0839906163414352,"Não-serviços","Renda alta"
"6868","CUW",112,0.0156432875364239,"Não-serviços","Renda alta"
"6869","CUW",113,0.0798488942797532,"Não-serviços","Renda alta"
"6870","CUW",114,0.0442956225329896,"Não-serviços","Renda alta"
"6871","CUW",115,0.312950835595499,"Não-serviços","Renda alta"
"6872","CUW",116,0.0849818303773112,"Não-serviços","Renda alta"
"6873","CUW",118,0.309760358641443,"Não-serviços","Renda alta"
"6874","CUW",119,0.708480524066685,"Não-serviços","Renda alta"
"6875","CUW",120,0.070960693748029,"Não-serviços","Renda alta"
"6876","CUW",121,0.154726566959699,"Não-serviços","Renda alta"
"6877","CUW",122,0.228642426989215,"Não-serviços","Renda alta"
"6878","CUW",123,0.0654757095922873,"Não-serviços","Renda alta"
"6879","CUW",124,0.146538206367878,"Não-serviços","Renda alta"
"6880","CUW",125,0.158442727453309,"Não-serviços","Renda alta"
"6881","CUW",126,0.216019752900609,"Não-serviços","Renda alta"
"6882","CUW",127,0.0198086866332238,"Não-serviços","Renda alta"
"6883","CUW",128,0.046128096860082,"Não-serviços","Renda alta"
"6884","CUW",129,0.0178840029011812,"Não-serviços","Renda alta"
"6885","CUW",130,0.0860960169334432,"Não-serviços","Renda alta"
"6886","CUW",131,0.251813681321298,"Não-serviços","Renda alta"
"6887","CUW",132,0.0345691960864719,"Não-serviços","Renda alta"
"6888","CUW",133,0.085374446292439,"Não-serviços","Renda alta"
"6889","CUW",134,0.585838207139868,"Não-serviços","Renda alta"
"6890","CUW",135,0.205256258147243,"Não-serviços","Renda alta"
"6891","CUW",136,0.18582206560477,"Não-serviços","Renda alta"
"6892","CUW",137,0.0562431405449497,"Não-serviços","Renda alta"
"6893","CUW",138,0.0216090813543598,"Não-serviços","Renda alta"
"6894","CUW",139,0.0547982879603864,"Não-serviços","Renda alta"
"6895","CUW",140,0.111991422400813,"Não-serviços","Renda alta"
"6896","CUW",141,0.000173447745110966,"Não-serviços","Renda alta"
"6897","CUW",142,0.0019098333796338,"Não-serviços","Renda alta"
"6898","CUW",144,0.200396470347218,"Não-serviços","Renda alta"
"6899","CUW",145,0.0737888402050306,"Não-serviços","Renda alta"
"6900","CUW",146,0.0438290429224246,"Não-serviços","Renda alta"
"6901","CUW",147,0.0191198874226342,"Não-serviços","Renda alta"
"6902","CUW",148,0.0234854654500377,"Não-serviços","Renda alta"
"6903","CUW",149,0.782346599553363,"Não-serviços","Renda alta"
"6904","CUW",150,0.866553736118954,"Não-serviços","Renda alta"
"6905","CUW",151,0.0104840687829346,"Não-serviços","Renda alta"
"6906","CUW",152,0.0272680910827803,"Não-serviços","Renda alta"
"6907","CUW",153,0.0905416185513584,"Não-serviços","Renda alta"
"6908","CXR",31,0.00213925703039275,"Não-serviços",NA
"6909","CXR",35,0.00518108070541301,"Não-serviços",NA
"6910","CXR",41,NA,"Não-serviços",NA
"6911","CXR",46,0.00220759027124551,"Não-serviços",NA
"6912","CXR",52,0.564681328025355,"Não-serviços",NA
"6913","CXR",53,0.182398366200779,"Não-serviços",NA
"6914","CXR",55,0.000683449139993075,"Não-serviços",NA
"6915","CXR",56,0.699442675159236,"Não-serviços",NA
"6916","CXR",57,NA,"Não-serviços",NA
"6917","CXR",58,0.7900239929284,"Não-serviços",NA
"6918","CXR",61,0.95690108524167,"Não-serviços",NA
"6919","CXR",62,0.0872263190739454,"Não-serviços",NA
"6920","CXR",64,0.321523152863747,"Não-serviços",NA
"6921","CXR",67,0.884922051648221,"Não-serviços",NA
"6922","CXR",68,0.000308024025874043,"Não-serviços",NA
"6923","CXR",69,0.64367011031343,"Não-serviços",NA
"6924","CXR",70,0.745351260778945,"Não-serviços",NA
"6925","CXR",71,0.143914647615914,"Não-serviços",NA
"6926","CXR",74,0.160029229082937,"Não-serviços",NA
"6927","CXR",75,0.0467574710306972,"Não-serviços",NA
"6928","CXR",79,2.69595901017938e-05,"Não-serviços",NA
"6929","CXR",81,0.0113500641143066,"Não-serviços",NA
"6930","CXR",82,NA,"Não-serviços",NA
"6931","CXR",86,0.102713399629963,"Não-serviços",NA
"6932","CXR",87,0.385971676948962,"Não-serviços",NA
"6933","CXR",88,0.0217317324514104,"Não-serviços",NA
"6934","CXR",90,0.0365284145431283,"Não-serviços",NA
"6935","CXR",91,0.00530256352807179,"Não-serviços",NA
"6936","CXR",92,0.0841740119588416,"Não-serviços",NA
"6937","CXR",93,0.0620088173279664,"Não-serviços",NA
"6938","CXR",94,0.658620914606302,"Não-serviços",NA
"6939","CXR",96,0.457095390797048,"Não-serviços",NA
"6940","CXR",100,NA,"Não-serviços",NA
"6941","CXR",101,0.00817895219142595,"Não-serviços",NA
"6942","CXR",102,0.74286524822695,"Não-serviços",NA
"6943","CXR",105,0.231860862142552,"Não-serviços",NA
"6944","CXR",107,0.625728759146405,"Não-serviços",NA
"6945","CXR",108,0.221590158381639,"Não-serviços",NA
"6946","CXR",109,0.792249490098033,"Não-serviços",NA
"6947","CXR",110,0.499652661364947,"Não-serviços",NA
"6948","CXR",111,0.915582307987371,"Não-serviços",NA
"6949","CXR",113,0.18147226863502,"Não-serviços",NA
"6950","CXR",114,0.33437214628419,"Não-serviços",NA
"6951","CXR",115,0.00108335026068129,"Não-serviços",NA
"6952","CXR",116,0.462593654749929,"Não-serviços",NA
"6953","CXR",118,0.00397636560184012,"Não-serviços",NA
"6954","CXR",122,0.0679717474712241,"Não-serviços",NA
"6955","CXR",124,0.38858128187623,"Não-serviços",NA
"6956","CXR",125,0.508023710851815,"Não-serviços",NA
"6957","CXR",126,0.580591488900837,"Não-serviços",NA
"6958","CXR",127,0.360061520555348,"Não-serviços",NA
"6959","CXR",128,0.629307517043893,"Não-serviços",NA
"6960","CXR",129,0.911299793013137,"Não-serviços",NA
"6961","CXR",130,0.294274261540965,"Não-serviços",NA
"6962","CXR",131,0.98251026784837,"Não-serviços",NA
"6963","CXR",132,0.472392917811499,"Não-serviços",NA
"6964","CXR",133,0.303582782959335,"Não-serviços",NA
"6965","CXR",135,0.207481864727455,"Não-serviços",NA
"6966","CXR",136,0.00132050971675068,"Não-serviços",NA
"6967","CXR",137,0.909502262443439,"Não-serviços",NA
"6968","CXR",140,0.435932361458794,"Não-serviços",NA
"6969","CXR",144,NA,"Não-serviços",NA
"6970","CXR",145,0.446886992808972,"Não-serviços",NA
"6971","CXR",146,0.843842852426543,"Não-serviços",NA
"6972","CXR",148,0.372037815599096,"Não-serviços",NA
"6973","CXR",149,NA,"Não-serviços",NA
"6974","CXR",150,NA,"Não-serviços",NA
"6975","CXR",151,0.000760604583130209,"Não-serviços",NA
"6976","CXR",152,0.0547724090489307,"Não-serviços",NA
"6977","CXR",153,0.686454575270581,"Não-serviços",NA
"6978","CYM",8,0.321204516938519,"Não-serviços","Renda alta"
"6979","CYM",11,0.470588235294118,"Não-serviços","Renda alta"
"6980","CYM",12,0.000659630606860251,"Não-serviços","Renda alta"
"6981","CYM",20,0.629722921914358,"Não-serviços","Renda alta"
"6982","CYM",22,0.0459183673469388,"Não-serviços","Renda alta"
"6983","CYM",25,0.0198019801980197,"Não-serviços","Renda alta"
"6984","CYM",26,0.0963114754098362,"Não-serviços","Renda alta"
"6985","CYM",31,0.00578355139061026,"Não-serviços","Renda alta"
"6986","CYM",34,0.0127109679397402,"Não-serviços","Renda alta"
"6987","CYM",36,0.000186990806078979,"Não-serviços","Renda alta"
"6988","CYM",37,0.00280550529589962,"Não-serviços","Renda alta"
"6989","CYM",38,9.26367348219603e-06,"Não-serviços","Renda alta"
"6990","CYM",39,9.84891457256332e-06,"Não-serviços","Renda alta"
"6991","CYM",41,0.305290807474099,"Não-serviços","Renda alta"
"6992","CYM",42,0.199359175538317,"Não-serviços","Renda alta"
"6993","CYM",44,0.00024150075856888,"Não-serviços","Renda alta"
"6994","CYM",45,7.62227801305304e-05,"Não-serviços","Renda alta"
"6995","CYM",46,0.00990855048929906,"Não-serviços","Renda alta"
"6996","CYM",47,0.0983745923985382,"Não-serviços","Renda alta"
"6997","CYM",48,0.00261264019624874,"Não-serviços","Renda alta"
"6998","CYM",49,0.000166145514405081,"Não-serviços","Renda alta"
"6999","CYM",50,6.40556344544407e-06,"Não-serviços","Renda alta"
"7000","CYM",51,0.000867950075511659,"Não-serviços","Renda alta"
"7001","CYM",52,0.0132508224251765,"Não-serviços","Renda alta"
"7002","CYM",53,0.0056121022642297,"Não-serviços","Renda alta"
"7003","CYM",54,0.00763208679900007,"Não-serviços","Renda alta"
"7004","CYM",55,0.439532753092075,"Não-serviços","Renda alta"
"7005","CYM",56,0.0038827996274805,"Não-serviços","Renda alta"
"7006","CYM",57,0.00967191221984542,"Não-serviços","Renda alta"
"7007","CYM",58,0.0157161152626629,"Não-serviços","Renda alta"
"7008","CYM",61,0.00667961581361398,"Não-serviços","Renda alta"
"7009","CYM",62,0.103279719764128,"Não-serviços","Renda alta"
"7010","CYM",63,0.000850515016493802,"Não-serviços","Renda alta"
"7011","CYM",64,0.00152217954835232,"Não-serviços","Renda alta"
"7012","CYM",65,0.0108032677475882,"Não-serviços","Renda alta"
"7013","CYM",67,0.000543650001194607,"Não-serviços","Renda alta"
"7014","CYM",68,0.0138512616613631,"Não-serviços","Renda alta"
"7015","CYM",69,0.162269895390027,"Não-serviços","Renda alta"
"7016","CYM",70,0.0368375211067797,"Não-serviços","Renda alta"
"7017","CYM",71,0.0374754218946713,"Não-serviços","Renda alta"
"7018","CYM",74,0.00232338721746606,"Não-serviços","Renda alta"
"7019","CYM",75,0.0232762674163929,"Não-serviços","Renda alta"
"7020","CYM",79,0.000163017568793,"Não-serviços","Renda alta"
"7021","CYM",81,0.0415882737954508,"Não-serviços","Renda alta"
"7022","CYM",82,0.363772386008525,"Não-serviços","Renda alta"
"7023","CYM",83,0.762655714708994,"Não-serviços","Renda alta"
"7024","CYM",85,0.00933220751538288,"Não-serviços","Renda alta"
"7025","CYM",86,0.00614119792443202,"Não-serviços","Renda alta"
"7026","CYM",87,0.00277716710693499,"Não-serviços","Renda alta"
"7027","CYM",88,0.0390697783124426,"Não-serviços","Renda alta"
"7028","CYM",89,0.216567744866953,"Não-serviços","Renda alta"
"7029","CYM",90,0.114462529142741,"Não-serviços","Renda alta"
"7030","CYM",91,0.0319809408792459,"Não-serviços","Renda alta"
"7031","CYM",92,0.854894568222549,"Não-serviços","Renda alta"
"7032","CYM",93,0.0102445636395914,"Não-serviços","Renda alta"
"7033","CYM",94,0.017120055026135,"Não-serviços","Renda alta"
"7034","CYM",96,0.00185646541381324,"Não-serviços","Renda alta"
"7035","CYM",98,0.000980393706304428,"Não-serviços","Renda alta"
